headline,date,month,year,content,link,hoax
Makam Tuhan Yesus Kristus Sedang Dibuka Untuk Pertamakalinya,24,September,2017,"SUMBER : https : //goo.gl/M5S2vq , dibagikan 5.001K kali tangkapan layar dibuat.NARASI : “ Makam Tuhan Yesus Kristus dibuka pertamakalinya . diYerusalem meluncurkan marmer makam Tuhan Yesus suara Sangkakala terdengar awan membentuk lingkaran . Puji Tuhan fenomena Israel . Like Pelik ” PENJELASAN : https : //goo.gl/QbX49v < foto foto makam Yesus . https : //goo.gl/6ks27L < foto foto interior Piramid Ratu Khennuwa . https : //goo.gl/f4ePNy < video ketiga berdasarkan analisa Snopes video disunting . https : //goo.gl/EhLQUb < foto ketiga foto interior Gereja Makam Kudus . https : //goo.gl/VdRVXS < foto foto Makam Kosong Yesus . https : //goo.gl/CBF8gS < foto keenam foto pemasangan batu penutup makam Yesus Gereja Makam Kudus rangka restorasi . Foto video post disinformasi berhubungan poin-poin informasi . REFERENSI : https : //goo.gl/c9z6BN , “ Makam Kosong Yesus ” . https : //goo.gl/VrS8p3 , International Business Times : “ Tomb Of Jesus Christ Revealed For First Time In Centuries : Pictures Of Massive Conservation Project In Jerusalem ” .CATATAN : penggunaan informasi berkaitan maksudnya keperluan ilustrasi , disertakan publikasi .",https://turnbackhoax.id/2017/09/24/disinformasi-makam-tuhan-yesus-kristus-sedang-dibuka-untuk-pertamakalinya/,1
Penilaian Mengejutkan Agen CIA Tentang Jokowi,22,September,2017,"Sumber : Media DaringNarasi : AGENT CIA : JOKOWI BERMUKA DUA1 ] . Agen CIA steven O ’ brien ditemui daerah kuningan jakarta | jokowi calon presiden bermuka dua2 ] . Bermuka jalan pengkhianat | bangsa dipimpin pemimpin berkarakter berbahaya3 ] . O ’ brien | membayangkan pemimpin menjijikan jokowi | menawarkan bangsa nya4 ] . Jokowi pbicaraan telepon surat pribadi kpd negara negara kuat amerika , inggris , pembuka ‘ ’ 5 ] . Jokowi tipe pemimpin ‘ marketing ’ | memiliki otak target manager pemasaran | steven O ’ brien agen CIA6 ] . negeri | pemimpin jokowi negoisiator diplomatik | kerjanya menjilat7 ] . malam jokowi bilang ‘ yes ’ kpd israel | besok bilang ‘ yes ’ kpd | bilang ‘ yes ’ china8 ] . dijadikan tuan mister jokowi | hubungan negara didalam dukungannya butuh kepercayaan terkait sang capres9 ] . Mister jokowi simbol keterwakilan jiwa ambisius patriotik O ’ brien | bicara menawarkan ‘ menawarkan bangsa simpati dukungan ’ O ’ brien10 ] . penuturan steven O ’ brien dialog pertemuan didaerah kuningan | staf ahli didephan simbol simbol keamanan duniaApakah rakyat indonesia tertidur sadar : Solo Ditinggal 1/2 main Jakarta Ditinggal 1/2 main President bilang petugas partai Membiarkan Jongos PKI Memimpin Negeri Indonesia Tercinta ? Sumber : Bang DewaPenjelasan & Fakta : , foto Tony Blair , Agent CIA Steven O ’ Brien diklaim.Kedua , bahan gorengan 2014 . ditebak perhelatan politik apa.Ketiga , informasi kontak dihubungi konfirmasi . Hoax teknik “ the Power of ” , beda narasi “ INFO A1 ” “ INFO TEMAN/BAPAK/SAUDARA/SIAPALAH POLISI/TENTARA/PEJABAT/APALAH ” sumber dikonfirmasi , BERDASARKAN KATANYA.https : //www.facebook.com/groups/fafhh/permalink/531558797176660/",https://turnbackhoax.id/2017/09/22/disinformasi-penilaian-mengejutkan-agen-cia-tentang-jokowi/,1
HOAX: Jutaan Burung Ini Tiba-Tiba Saja Berkumpul Memenuhi Pantai Di Dubai,16,December,2016,"Sumber hoax : https : //www.facebook.com/nai.rehabhati/posts/674019829443710Narasi : Bismillah… Jutaan burung berkumpul memenuhi pantai Dubai bbrapa . Hewan-hewan habitatnya bahaya , harimau , monyet , kijang penghuni hutan gunung gunung meletus . Burung , laut ? Barangkali pertanda tsunami dahsyat melumat keserakahan dubai pangkalan militer tentara langit melumat habis tentara-tentara syaitan israel , syam palestina . bergunalah strategi teknologi menghadapi milyaran burung langit . Allahuakbar ! ! ! Bersiaplah kaum muslimin . Hutan ghorqod , rumah-rumah , kota , gudang peluru pertahanan Israel Allah bakar seminggu nonstop . hal-hal dibumi Allah . Fakta : Berkumpulnya burung fenomena tahunan paragraf artikel : “ The Lawa birds were just migrating in big numbers up to hundreds of thousands at a time to the UAE in search for warm weather , as they always do on the same time every year. ” Terjemahannya : Burung Lawa migrasi ratusan ribu UAE mencari udara hangat lakukan . Sumber fakta : http : //www.khaleejtimes.com/nation/ras-al-khaimah/truth-about-birds-flocking-to-ras-al-khaimah-beaches Sumber pembahasan Forum Anti Fitnah , Hasut Hoax : https : //www.facebook.com/groups/fafhh/permalink/380930125572862/",https://turnbackhoax.id/2016/12/16/hoax-jutaan-burung-ini-tiba-tiba-saja-berkumpul-memenuhi-pantai-di-dubai/,1
JUTAAN BURUNG KERUMUNI PANTAI DI DUBAI,29,November,2016,"SUMBER : MEDIA SOSIALNARASI : Bismillah… Jutaan burung berkumpul memenuhi pantai Dubai bbrapa . Hewan-hewan habitatnya bahaya , harimau , monyet , kijang penghuni hutan gunung gunung meletus . Burung , laut ? Barangkali pertanda tsunami dahsyat melumat keserakahan dubai pangkalan militer tentara langit melumat habis tentara-tentara syaitan israel , syam palestina . bergunalah strategi teknologi menghadapi milyaran burung langit ini.Allahuakbar ! ! ! Bersiaplah kaum muslimin . Hutan ghorqod , rumah-rumah , kota , gudang peluru pertahanan Israel Allah bakar seminggu nonstop . hal-hal dibumi Allah ini.PENJELASAN : The Al Murjan Island beach in the emirate of Ras Al Khaimah Police was in the spotlight on social media over the last few days after hundreds of thousands of migrating birds were seen there.Dr Saif Al Ghais , Director of the Authority , RAK , said the seabirds , locally known as Al Lawa birds , were mistakenly described as millions of crows either dead or gathering on the RAK beaches. “ The Lawa birds were just migrating in big numbers up to hundreds of thousands at a time to the UAE in search for warm weather , as they always do on the same time every year. ” The Lawa birds , scientifically known as Cormorant birds , are always seen on the UAE warm beaches in winter as part of their annual migration from the freezing European continent , the marine biology professor added. “ Phalacrocoracidae is a family of about 40 species of aquatic birds commonly known as cormorants and shags . However , several different classifications of the family have been proposed recently. ” Indicating , he said migrating birds create their own colonies on the Al Siniya Island in the emirate of Umm Al Quwain for breeding . “ They build up numerous nests for hatching their young. ” These medium-to-large seabirds , known for their super skills of deep diving in search for food and fish , weigh around 0.35-5kg each and have a wing span of 45-100cm , Dr Ghais elaborated. “ The young Lawa birds , familiar to Emirati fishermen and nukhaza or captains with their long , thin and hooked bills , are born with pure white feathers , but these turn into black when they grow older and bigger. ” Their feet have webbing between all four toes , he explained . “ All species are fish-eaters , catching the prey by diving from the surface . They are excellent divers , and underwater they propel themselves with their feet with help from their wings. ” Some Cormorant species have been found to dive as deep as 45m , he pointed out . “ They have relatively short wings due to their need for economical movement underwater , and consequently have the highest flight costs of any bird. ” Cormorants nest in colonies around the shore , on trees , islets or cliffs . They are coastal rather than oceanic birds , and some have colonised inland waters , Dr Ghais stated . “ Indeed , the original ancestor of cormorants seems to have been a fresh-water bird . They range around the world , except for the central Pacific islands. ” Dr Ghais said these birds have no problem building their nests individually or close to other species . “ Both male and female birds help each other build these nests where each female lay three to four eggs at a time. ” The couple also shares the 27 to 33 day period of incubation , he said . “ Though the chicks can flay at the age of 50 days , they only become adult at the age of three to five years old. ” https : //www.facebook.com/groups/fafhh/permalink/380930125572862/",https://turnbackhoax.id/2016/11/29/hoax-jutaan-burung-kerumuni-pantai-di-dubai/,1
Peluru Gas Airmata Diujicobakan Kepada Peserta Aksi 4 November 2016,7,November,2016,"Sumber : Media SosialNarasi : jenis narasi . narasi : Narasi 1 : Gas Air Mata Terbaru Buatan Perancis , Kebal dicegah Odol Masker / Lap Basah , Habaib – Kyai – Ustads – Umat Demo 4 November16 , Ajang Percobaan Gas Air Mata , Gas Air Mata Pasukan Israel Rakyat Palestina ! ! ! ! ! ! ! ! Narasi 2 : Ketemu akhirnyaPROTAP PENGGUNAAN ALAT MEMATIKAN POLRI .Efek gas air mata dipakai polisi mengamankan demo damai type mematikan . Efeknya Serious eye injuries and one death due to cardiac arrest ! ! ! HABIB Rizieq pembantaian massal pemerintah . efek gas air mata perusahaan france mematikan ! ! ! tipe FLASH BALL CS 44MM MULTYPLE PROJECTILE AMMUNISSION — > ) This ammunition is used for crowd control , dispersing groups of individuals , over-crowded streets or buildings , extracting groups in difficulty… The main asset of this cs ammunition lies in ) KEMARIN AKSI DAMAI PENGGUNAAN TYPE FLASH BALL ! BACA flash ball — > extracting groups in difficulty ! kemarin riotsAtau chaos ! ! ! ! ! SILAHKAN KONTAK LANGSUNG PABRIKNYA PERANCIS NMR KONTAK WEB NYAPour obtenir plus d ’ informations sur nos produits , créez votre compte personnalisé ou contacteznous au +33 00 74 77 74Customer Service+33 4 77 79 15 00 – Monday to FridayPenjelasan : Postingan mengklaim aksi 4 November 2016 polisi menembakkan amunisi gas air mata keluaran Perancis . , klaim peserta aksi 4 November 2016 dijadikan target ujicoba peluru tersebut.Faktanya , peluru postingan peluru gas airmata , peluru karet . Peluru intinya menertibkan kericuhan , aksi demonstrasi aksi lainnya.Peluru berjenis CS 44 MM Multiple Projectile Ammunition masuk klasifikasi multiple projectile ammunition/bullet . Pengertian multiple projectile ammunition/bullets peluru memiliki projektil dalamnya . , ditembakkan , peluru mengeluarkan projektil sasaran . Projektil projektil tajam projektil karet berbahaya . kutipan definisi multiple projectile ammunition/bullet : A casing has a projectile receiving end portion and a primer receiving end portion . A plurality of projectiles is positioned in a stacked configuration within the casing at the projectile receiving end portion . A propellant receiving space is defined within the casing between an innermost one of the projectiles and the primer receiving end portion of the casing . The innermost one of the projectiles has a gas check body attached thereto at an end face thereof exposed to the propellant receiving space of the casing . A first cannulure is positioned between the gas check body and the primer receiving end portion of the casing for defining a protrusion for limiting displacement of the gas check body toward the primer receiving end portion of the casing . A second cannulure is positioned within the projectile receiving end portion of the casing for forming a protrusion that engages an outermost one of the projectiles.Peluru , data Google Patent , dipatenkan 14 Maret 2011 Amerika Serikat . , peluru peserta aksi 4 November 2016 target uji coba benar.Adapun , peluru lumrah negara , Perancis , Makau , Portugis . , informasi pasukan Israel menggunakannya amunisi menembaki rakyat Palestina ditemukan . , klaim peluru tentara Israel . Berdasarkan penelusuran , informasi berita hoax menghasut . Referensi : https : //www.verney-carron-security.com/en/14-ammunitionshttps : //www.verney-carron-security.com/en/recherche ? controllersearch & orderbyposition & orderwaydesc & search_queryCS+44+MM+MULTIPLE+AMMUNITION+PROJECTILE & submit_searchhttps : //en.wikipedia.org/wiki/Flash-ballhttps : //www.lehighdefense.com/pages/multiple-projectile-ammunitionhttps : //www.google.com/patents/US20120234198https : //www.facebook.com/groups/fafhh/permalink/370274253305116/",https://turnbackhoax.id/2016/11/07/hoaxhasut-peluru-gas-airmata-diujicobakan-kepada-peserta-aksi-4-november-2016/,1
Jonru Ginting dukung korban penggusuran,2,September,2016,"SUMBER : MEDIA SOSIALNARASI : Kagum keberanian . kagum bendera merah putih tangannya . bendera , “ Hai Penjajah , mempertahankan Indonesia ! ” Ya Allah , adegan Palestina melawan zionis Israel ? Rawajati , Jakarta Selatan.PENJELASAN : meredam , Jonru Ginting memanfaatkan momen menebar kebencian pemerintahan . postingan bendera ditangannya , menghalang-halangi aparat . aparat penggusuran tanah ditempati warga milik negara.https : //www.facebook.com/groups/fafhh/permalink/336504960015379/",https://turnbackhoax.id/2016/09/02/hasut-jonru-ginting-dukung-korban-penggusuran/,1
Google Maps Tak Cantumkan Negara Palestina,6,August,2016,"Sumber : Media SosialNarasi : Dilansir kompas.com , Jagat maya internasional minggu heboh kabar menghilangnya nama negara Palestina layanan peta Google Maps . Muncul tudingan Google sengaja menghapus nama “ Palestina ” Google Maps tercantum.Soal , Google nama negara “ Palestina ” tertera peta Maps.Yang nama wilayah Tepi Barat Jalur Gaza . nama wilayah , Google , menghilang teknis. “ label ‘ Palestina ’ Google Maps , ” juru bicara Google pernyataan dirangkum KompasTekno Fortune , Jumat . “ , menemukan bug menghilangkan label ‘ Tepi Barat ’ ‘ Jalur Gaza ’ , ” sang juru bicara . “ mengembalikan label ini. ” diakses browser desktop , layanan peta Google Maps alamat maps . google.com mencantumkan label Palestina.Hanya batas wilayah garis putus-putus menandai lokasi negara peta . kolom sebelah kiri tertera keterangan singkat Palestina pengguna mengetikkan kunci tersebut. “ Negara Palestina negara Timur Laut Sungai Yordan . Status politiknya perdebatan , ” keterangan bersangkutan.Diakui IndonesiaDi Indonesia , Menteri Komunikasi Informatika Rudiantara menanggapi nama Palestina absen Google Maps.Setelah berkomunikasi Google , mngatakan , prinsipnya , Google peta mengacu keanggotaan Perserikatan Bangsa-bangsa . “ PBB , ‘ status Palestina observer , anggota penuh , ” uajr Rudiantara Kompleks Parlemen , Senayan , Jakarta , Rabu .Meski , pemerintah Indonesia mengambil sikap mengakui keberadaan Palestina . Salah perwujudan sikap pembahasan Palestina Konferensi Tingkat Organisasi Kerja Islam . “ Posisi pemerintah Indonesia . mendukung . , cek , mengacu PBB , ” pungkas Rudiantara.Sejarah SingkatDilansir detik.com , Israel memperluas wilayah pendudukannya . Setahun mendirikan negara , Israel mengontrol 78 persen wilayah Tepi Barat Palestina diperebutkan . 1967 Israel berhasil merebut wilayah Tepi Barat dikuasai Yordania Mesir.Ketika Israel mendirikan permukiman Tepi Barat , tepatnya Kota Kfar Etzion Talpiot timur . Wilayah pendudukan Israel Tepi Barat meluas . wilayah Palestina kian menipis . Referensi : http : //tekno.kompas.com/read/2016/08/12/20230097/Google.Akui.Tak.Cantumkan.Nama.Palestina.di.Google.Maps ? utm_sourceWP & utm_mediumbox & utm_campaignKhlwphttps : //news.detik.com/internasional/d-3775815/palestina-dan-jejak-peta-yang-hilang https : //www.facebook.com/groups/fafhh/permalink/323976274601581/",https://turnbackhoax.id/2016/08/06/edukasi-google-maps-tak-cantumkan-negara-palestina/,1
Papa Kilo Kode PKI,6,May,2016,"Sumber : Media SosialNarasi : Narasi gambar mobil stiker Papa Kilo disertai tulisan “ Sandi PKI : Papa Kilo Indonesia Pilot ” Penjelasan : PK ‘ Papa Kilo ’ tanda kebangsaan pesawat Indonesia . penjelasan kode PK dunia penerbangan : Berdasarkan Konvensi Chicago 1944 , pesawat udara penerbangan tanda pendaftaran kebangsaan . Tanda negara pesawat didaftarkan.Tanda pendaftaran registrasi kebangsaan Indonesia huruf , huruf “ PK ” huruf , contohnya “ GEF ” .Antara tanda kebangsaan pendaftaran dipisahkan tanda penghubung , PK-GEF , 9M-AFA , PH-KZH , A6-EBF .Singkatan “ PK ” Pay Kolonie negara jajahan . pakai huruf “ RI ” ? Tanda huruf silam Rusia , era Uni Soviet , berbau Barat dibuang.Tanda diganti huruf Cyrillic Rusia “ CCCP ” huruf latinnya “ SSSR ” . Union of Soviet Socialist Republics kolaps , tanda kebangsaan Rusia berhuruf “ RA ” .Tidak tanda kebangsaan diterbitkan badan PBB International Civil Aviation Organisation huruf , F-WWOW huruf tanda pendaftaran melekat badan superjumbo A380 pabrik Airbus , D-ACRF huruf selanjutanya tanda pendaftaran.Selain , tanda kebangsaan diawali angka huruf , contohnya 9V Singapura , 9M Malaysia , 9K Kuwait , 9N Nepal , 9G Ghana , 4X Israel , 2S Bangladesh 7T Aljazair . , kode PK kaitannya PKI . Kabar klaim kabar hoax.Referensi : https : //www.facebook.com/groups/fafhh/permalink/283526395313236/http : //nationalgeographic.co.id/berita/2013/08/pk-tanda-registrasi-pesawat-indonesia",https://turnbackhoax.id/2016/05/06/hoax-papa-kilo-kode-pki/,1
Indonesia Dibodohkan Dengan Air Mineral,1,December,2015,"Sumber : Media SosialNarasi : 22 penelitian , Harvard University menambah temuan betapa bahayanya Air Mineral mengandung Flourida Air Mineral Aqua kepunyaan Danone , Aqua sahamnya dibeli Danone mengandung Zat Flourida.Termuan terkini Harvard University Air Mineral Fluorida mengurangi IQ anak-anak . Danone Aqua menanamkan Zat berbahaya minuman anak-anak Indonesia , target puluhan ? temuan membuktikan Air fluorida Negara mengonsumsinya Indonesia ditemukan fakta anak-anak tinggal Daerah air mengandung konsentrasi fluorida meminum Air Mineral kandungan Flourida Indinesia salah satunya Koefisien Intelektualnya rendah . unsur kesengajaan Danone Zidane idola kampanye Air Mineral Indonesia disebabkan Zidane muslim penduduk Indonesia mayoritas muslim . , Ilmuwan Universitas Harvard studi mengumpulkan hasil penelitian periode 22 , mempelajari Efek air Fluorida anak-anak.Hasilnya fluorida mempengaruhi perkembangan otak anak-anak tingkat mempengaruhi orang dewasa.Selain laporan fluorida menyebabkan : Kerusakan hippocampus , mengurangi kadar lipid , plakat pembentukan beta-amiloid , eksaserbasi cedera , kerusakan sistem pertahanan antioksidan , peningkatan aluminium , akumulasi fluoride kelenjar pineal kesemuanya didalam Otak Manusia.Dan studi menemukan fluorida berlebih didalam tubuh menyebabkan gejala-gejala : Hiperaktif kelesuan Gangguan otot Radang sendi Demensia aktifnya 62 enzim menghambat 100 Enzim Menghambat pembentukan antibodi Kematian sel Patah tulang jenis kanker tulang.Begitu besarnya Kampanye minum mineral berflourida sungguh , direncanakan Zionisme jangka ? Menciptakan orang-orang anggota Zionis bodoh dikuasai ? Penjelasan : Kabar air mineral mengandung flourida tersebar masyarakat warga resah . Air mineral kemasan Aqua produksi perusahaan Danone diduga mengandung flourida mengganggu kesehatan . , isu dikaitkan Zionis , pernyataan isi artikel disebar klinikpengobatanalami.wordpress.com tanggal 7 September 2013 , perusahaan Danone memiliki hubungan erat Israel.Dalam penjelasannya , Aqua produk Danone salah perusahaan setia Israel anugerahi Jubile Award beredar membawa agama , membandingkan kandungan fluoride air ‘ dianggap suci ’ agama , air zam-zam.Karena hoax isu provokasi , berbuat menganalisa . tunggu , pernyataan resmi dimuat website resmi Danone Indonesia , kutipannya : Tanggapan Perusahaan Terkait Isu Kandungan Fluorida AQUASehubungan beredarnya informasi media sosial kandungan fluorida AQUA , Perusahaan tanggapan berikut.AQUA air mineral sumber air berasal pegunungan vulkanik . perjalanannya , air hujan jatuh pegunungan terserap lapisan tanah , mengalami mineralisasi alami . , air diperkaya mineral dikandung batuan dilewatinya . Salah jenis mineral alami Fluorida.Fluorida salah zat gizi mikro dibutuhkan tubuh . dikonsumsi , bermanfaat mencegah karies gigi berperan pembentukan email gigi anak-anak , Pemerintah , menetapkan batasan kandungan fluorida air minum Peraturan Menteri Kesehatan Republik Indonesia No . 492/Menkes/Per/IV/2010 persyaratan kualitas air minum , 1,5 mg/l . Batasan ditetapkan World Health Organization 1,5 mg/l . Batasan ketat ditetapkan SNI 01-3553-2006 Air Minum Kemasan , dimana kandungan fluoride air mineral melebihi 1 mg/l.Berdasarkan pemantauan berkala , kandungan fluorida produk AQUA 0,5 mg/l , batas ditetapkan Kementerian Kesehatan WHO . produk sertifikat SNI , produk AQUA dipantau Lembaga Sertifikasi Produk . AQUA aman dikonsumsi.Referensi : http : //indonesianhoaxes.blogspot.co.id/2014/03/bahaya-air-mineral-aqua-produk-danone.htmlhttp : //www.aqua.com/kabar_aqua/berita-perusahaan/tanggapan-perusahaan-terkait-isu-1Weekend Diversion : Fluoridated Water : Science , Scams and SocietyFluoride Myths & Facts https : //www.facebook.com/groups/fafhh/permalink/208616682804208/",https://turnbackhoax.id/2015/12/01/hoax-indonesia-dibodohkan-dengan-air-mineral/,1
HOAX : Pembalut Yahudi Yang Ditanami Virus HIV,21,November,2015,"Klaim : Pembalut buatan Israel/Yahudi ditanam virus HIV , membahayakan wanita pemakainya . Konon ditarget wanita muslim.Fakta : – Virus hidup media . – Sumber berita jelasSumber klaim : klarifikasi , menganggap . https : //www.facebook.com/aufainternational/posts/1053213791379531 Seiring ratusan ribuan mengklarifikasi pembalut wanita ditaburi virus HIV/AIDS . , tulisan berdasarkan kejadian Tepi Barat . Tulisan 2012 . Lupa bulannya . tahap penelitian . tegaskan , wartawan Palestina . cinta berusaha sumbangsih perjuangan Palestina . Beragam tanggapan ramai . mencaci maki menjuluki Indonesian Hoax . EGP . percaya . sekian mengkritisi , kebenaran virus HIV/Aids “ mustahil ” hidup pembalut sekian . tegaskan . Zionis Israel . mustahil . Bantahan paramedis , berdasarkan teori Zionis . lupa . menganggap mustahil saluran HP Mik kabel . Mustahil LIVE telpon wawancara TV . mustahil nikmati . pembalut . keganasan Zionis Israel . menghabisi kaum wanita Palestina anak-anaknya . Kaum wanita Palestina , wanita produktif berani dunia . kalangan kritis . Muncullah grup produktif , membedah pembalut pelbagai sudut pandang . penjelasan terpapar , terkaget konspirasi Yahudi pembalut 100 % . grup produktif grup bisnis HPAI . perusahaan memproduksi pembalut 90 % sahamnya dimiliki grup HPAI . mengapresiasi . Kritis solutif kritis negatif . kritis sekedar menampakkan keangkuhan pakar medis ahli kesehatan handal . malu , teori dikonsumsi Zionis . anehnya . solusi pembalut HPAI bermerk HIBIS . Kalangan muslim enggan membelinya . Alasannya mahal berbau MLM . anehnya . membeli produk-produk sahamnya milik umat Islam , sami ’ na waatha ’ naa . dengar taati . anehnya . Kalangan kritis menghambat laju produktifitas umat , setitik solusi tim menyuarakan produk pengganti . . kali informasi Zionis Yahudi . bersikap informatif . Laa Nushaddiqu jamii ’ an walaa nukaddzibu jamii ’ an . percaya 100 % menolak 100 % Terimakasih teman-teman mengkomfirmasi . Mari menjaga sikap kritis dibarengi sikap produktif . Ciptakan produk-produk pengganti . Niscaya Yahudi mati.Sumber klarifikasi : http : //kesehatanmuslim.com/hoax-menanam-virus-hiv-pada-pem…/Dalam percaya ahlinya , ahli kesehatan ahli mikrobiologi.SUMBER : https : //www.facebook.com/groups/fafhh/permalink/204735363192340/",https://turnbackhoax.id/2015/11/21/hoax-pembalut-yahudi-yang-ditanami-virus-hiv/,1
Gambar Supporter Atletico Madrid Kibarkan Bendera Palestina Saat Pertandingan,15,November,2023,"Hasil periksa fakta Mochamad MarcellFaktanya gambar hasil buatan AI , pertandingan Atletico Madrid tanggal 8 21 Oktober 2023 , gambar terpublikasi 20 Oktober 2023 . Selengkapnya penjelasan . Kategori : Konten Palsu Sumber : Instagramhttps : //perma.cc/P3Q4-7TT6 Narasi : “ Thank you for your support , Athletico Madrid in Spain . : clap : :es : Guys I ’ m being censored and I got two strikes on social media ! ! ! Please support my work by donating to the link in the bio and I will NEVER stop supporting the ummah . Allah is on our side . SHARE THIS TOO . Thank you ” Terjemahan : “ Terima kasih dukungan , Athletico Madrid Spanyol . : clap : :flag-ee : Teman-teman , disensor teguran media sosial ! ! ! Tolong dukung karya berdonasi link bio berhenti mendukung ummat . Allah . BAGIKAN . Terima kasih ” Penjelasan : Postingan Instagram membagikan gambar diklaim supporter Atletica Madrid mengibarkan bendera Palestina pertandingan . kursi penonton dipenuhi supporter Atletica Madrid pertandingan stadion kandang klub.Setelah ditelusuri klaim salah . Faktanya hasil penelusuran AFP gambar hasil buatan AI foto diambil langsung kamera . Postingan terpublikasi 20 Oktober 2023 , 8 21 Oktober pertandingan Atletico Madrid.Diketahui stadion kandang klub Atletico Madrid Stadion Civitas Metropolitan Madrid , atap stadion memiliki bukaan atap berbentuk elips sudut tajam , gambar buatan AI bukaan berbentuk persegi memiliki sudut tajam.Dengan , gambar supporter Atletico Madrid kibarkan bendera Palestina pertandingan kategori Konten Menyesatkan . Referensi : https : //factcheck.afp.com/doc.afp.com.33YY7NYhttps : //www.google.com/maps/place/Civitas+Metropolitan+Stadium , +Madrid/ @ 40.4361939 , -3.5994674,17z/data ! 4m15 ! 1m8 ! 3m7 ! 1s0xd422fea8401b789:0x245d0d64dad50ec4 ! 2sCivitas+Metropolitan+Stadium , +Madrid ! 8m2 ! 3d40.4362323 ! 4d-3.5994819 ! 10e5 ! 16s % 2Fm % 2F05515km ! 3m5 ! 1s0xd422fea8401b789:0x245d0d64dad50ec4 ! 8m2 ! 3d40.4362323 ! 4d-3.5994819 ! 16s % 2Fm % 2F05515km ? entryttu",https://turnbackhoax.id/2023/11/15/salah-gambar-supporter-atletico-madrid-kibarkan-bendera-palestina-saat-pertandingan/,1
“ini adalah jenazah Muslim Palestina”,3,November,2023,"MENYESATKAN , berkaitan Palestina . FAKTA : video dibagikan pementasan “ Calonarang ” , diselenggarakan Bali , Indonesia , 30 Oktober 2022.Selengkapnya PENJELASAN REFERENSI.KATEGORI : Konten Menyesatkan.SUMBER : X/Twitter , https : //archive.md/qNeDL .NARASI : “ , jenazah Muslim Palestina , merasakannya , jenazah umat.Mayat-mayat milik hati nurani negara-negara Islam berperasaan penguasa terikat perbudakan Barat. ” .PENJELASANBerdasarkan 7 Jenis Mis- Disinformasi First Draft News , “ Konten Menyesatkan : Penggunaan informasi sesat membingkai isu individu ” View this post on Instagram A post shared by Aribowo Sasmito A post shared by Aribowo Sasmito SUMBER membagikan video konteks informasi SALAH menyebabkan kesimpulan MENYESATKAN , FAKTA : berkaitan Palestina . Video dibagikan pementasan “ Calonarang ” , diselenggarakan Bali , Indonesia , 30 Oktober 2022.Verifikasi VideoSalah sumber konteks , Punapibali 31 Okt 2022 : “ Pementasan Calonarang Gedung Mario Tabanan , Minggu . 📽 @ baliklasikchannel ” Referensi BerkaitanSuaradewata.com 30 Okt 2022 : “ Komite Nasional Pemuda Indonesia DPD Kabupaten Tabanan berkolaborasi Yayasan Mandala Suci pagelaran acara Calonarang berisikan 108 watangan orang mati suri . Acara digelar Gedung Kesenian I Ketut Maria Minggu , respon publik . … ” detikBali 31 Okt 2022 : “ Pementasan dramatari Calonarang mengambil lakon ‘ Katundung Ratna Manggali ’ melibatkan 108 watangan bangkai-bangkaian . Ratusan watangan sisya murid Pasraman Agung Mandala Suci . pentas Calonarang , diperlakukan layaknya orang meninggal . dibungkus kain kasa kafan . ” BALIPOST.com 23 Des 2021 : “ Ratna Mangali wanita pujaan tercampak cerita Calonarang . Pementasan teater Calonarang masyarakat Bali senantiasa menghadirkan wanita jelita episodenya . Putri tunggal janda Desa Dirah dikisahkan meratapi romantika kehidupan sarat nestapa , teraniaya lahir batin . … ” REFERENSI firstdraftnews.org : “ Memahami gangguan informasi ” , https : //bit.ly/3wHx0lO / https : //archive.ph/iCp3w . youtube.com , https : //bit.ly/477mbu2 / https : //archive.ph/77Mw9 .on December suaradewata.com : “ Kolaborasi Bareng Yayasan Mandala Suci , KNPI Tabanan Pecahkan Rekor Calonarang Watangan 108 Orang ” , https : //bit.ly/3MsWY5p / https : //archive.ph/MNzYc . detik.com : “ Merinding ! 108 ‘ Bangkai ’ Tergeletak Pentas Calonarang Tabanan ” , https : //bit.ly/40l3XTV / https : //archive.ph/HIKIm . balipost.com : “ RATNA MANGALI MENGGUGAT ” , https : //bit.ly/49gsvkH / https : //archive.ph/QvfFT .",https://turnbackhoax.id/2023/11/03/salah-ini-adalah-jenazah-muslim-palestina/,1
Video “Salah Satu Mesjid di Palestina Dibom Saat Lagi Adzan”,31,October,2023,"Hasil periksa fakta Mochamad MarcellFaktanya bangunan video Makam Uwais al-Qarni , video asli beredar YouTube 2014 judulnya menyebut bangunan dihancurkan ISIS . Selengkapnya penjelasan . Kategori : Konten Menyesatkan Sumber : Facebookhttps : //ghostarchive.org/archive/R3lXM Narasi : “ Salah Mesjid Palestina Dibom Adzan ” Penjelasan : Beredar video Facebook bangunan diklaim masjid Palestina dibom mengumandangkan azan.Setelah ditelusuri klaim menyesatkan . Faktanya video asli beredar YouTube 2014 , judul video bangunan Kuil Uwais al-Qarni bangunan makam Uwais al-Qarni dihancurkan ISIS . Dilansir LiputanIslam.com , ISIS menghancurkan bentuk penegakan tauhid menjauhi bentuk kesyirikan.Dengan , video masjid dibom mengumandangkan azan Palestina kategori Konten Menyesatkan . Referensi : https : //liputanislam.com/tabayun/hancurnya-peristirahatan-sang-waliyullah/",https://turnbackhoax.id/2023/10/31/salah-video-salah-satu-mesjid-di-palestina-dibom-saat-lagi-adzan/,1
