headline,date,month,year,content,link,hoax
Polisi Patroli Siber Kejar Penyebar Hoaks-Ujaran Kebencian Pemilu 2024,15,November,2023,"Polres Buleleng , Bali , menggelar patroli siber memburu penyebar kabar bohong hoaks menjelang kampanye Pemilu 2024 . penyebar hoaks , buzzer penyebar ujaran kebencian disikat.Kasi Humas Polres Buleleng AKP Gede Darma Diatmika pengawasan dilaksanakan Tim Cyber Troops ditingkatkan mengantisipasi gangguan kamtibmas menjelang kampanye . `` kegiatan patroli siber pengawasan hoaks . Buzzer , isu dimainkan , ujaran kebencian , radikalisme intoleransi , mengarah perpecahan bangsa , '' Darma , Rabu . , polisi mengantongi akun media sosial , Facebook aktif memainkan isu politik . , pembahasannya tahap wajar , potensi pelanggaran tinggi.Satu fokus patroli siber geraka kelompok jaringan terorisme aktif menyebarkan paham radikalisme kali menjelang pemilu . memanfaatkan situasi perang Israel vs Hamas menyebarkan paham radikalisme ujaran kebencian .",https://www.detik.com/bali/hukum-dan-kriminal/d-7039080/polisi-patroli-siber-kejar-penyebar-hoaks-ujaran-kebencian-pemilu-2024,0
Siasat Buruk Israel yang Ingin Hancurkan Terowongan Hamas,15,November,2023,"Perang Israel pejuang Hamas . Israel berencana menghancurkan terowongan milik Hamas.Namun Israel mudah . kegagalan kegagalan siasat buruknya.Meski , Israel menyerah . berupaya menghancurkan terowongan Hamas . `` pergi sudut sudut menemukan , '' perwira Israel.Sebanyak 28 lokasi peluncuran roket 91 terowongan ditemukan wilayah utara Gaza 10 serangan darat Israel . 40 terowongan puluhan peluncur roket terletak selatan Gaza.Dikutip detikINET Al Jazeera , Israel upaya menjinakkan terowongan Hamas mengidentifikasi pintunya . sistem diyakini panjangnya 500 kilometer , mencapai puluhan ribu.Kebanyakan pintu masuknya tersembunyi bangunan tinggal , garasi , fasilitas industri , gudang , pembuangan sampah , sebulan dibombardir , tumpukan puing . Israel perangkat lunak canggih mengungkap ratusan ribuan pintu masuk.Langkah memetakan terowongan Hamas . Kebanyakan terowongan memiliki pintu masuk terowongan terbuka . Software Israel petunjuk titik terhubung , menguak rute , arah , persimpangan tanah.Untuk memetakan terowongan , pasukan masuk menghadapi bahaya . , perangkat GPS berguna sinyal satelit menembus tanah . Solusinya memakai perangkat menggabungkan sensor magnetik sensor pergerakan . Sistem presisi , sekali.Begitu , pasukan beroperasi kacamata penglihatan malam memberitahukan posisinya lampu . Robot khusus , terbatas kemampuannya.Mereka radio komunikasi unit permukaan , telepon lapangan , teknologi 100 . Tentara membuka gulungan kabel menghubungkannya bergerak lambat . menghadapi Hamas , berhenti persimpangan menilai arah cabang-cabangnya.Hamas perlawanan sengit . terowongan dilengkapi jebakan alat peledak , dipicu detonator khusus bereaksi cahaya , getaran , kebisingan , gerakan , peningkatan konsentrasi karbon dioksida manusia.Hamas memiliki alat observasi pendeteksi orang Israel meledakkan bom jarak . Terowongan dipenuhi kabel mengalirkan listrik , internet , telepon , jalur militer.Israel memotong kabel , film , detonator terpicu pasokan listrik terputus . Ledakan terowongan mematikan dibandingkan permukaan.Israel keunggulan teknologi persenjataannya permukaan , mencoba Hamas . , bahan kimia gas air mata.Insinyur tempur Israel mengumumkan menguji `` bom spons '' , menghasilkan busa mengembang cepat memblokir terowongan . memblokirnya , Israel menghancurkan terowongan , strukturnya ambruk , pintu masuknya.Dalam kebanyakan , menempatkan bahan peledak terowongan . permanen , menggali lubang dinding langit-langit terowongan , mengisinya dinamit meledakkannya struktur terguncang tanah runtuh.Artikel tayang detikInet judul Israel Temukan Terowongan Hamas ,",https://www.detik.com/jabar/berita/d-7038219/siasat-buruk-israel-yang-ingin-hancurkan-terowongan-hamas,0
"Tahukah Kamu, Disney Donasikan Uang Rp 31 Miliar Buat Israel",15,November,2023,"Raksasa taman rekreasi hiburan Amerika Serikat , Walt Disney dilaporkan mendonasikan uang Rp 31 Miliar Israel.Bantuan diserahkan 12 Oktober , serangan Hamas Israel . Tercatat , bantuan mencapai US $ 2 juta setara Rp 31 miliar.Secara rinci , Disney mendonasikan US $ 1 juta Magen David Adom , afiliasi Federasi Internasional Perhimpunan Palang Merah Sabit Merah menyediakan layanan medis darurat perbankan darah Israel . US $ 1 juta , Disney menyerahkannya organisasi nirlaba Israel pemberian bantuan anak-anak . `` serangan teroris mengerikan menargetkan orang Yahudi Israel pekan , mendukung orang-orang bersalah mengalami penderitaan , kekerasan , ketidakpastian , anak-anak , '' CEO Walt Disney Company , Robert A. Iger , situs resminya . `` mengutuk serangan-serangan , kebencian memotivasi , tindakan terorisme , berupaya mencari dukungan kawasan , menghormati korban , keluarga , orang terkena dampak perang . '' sambungnya.Eskalasi konflik wilayah Gaza meningkat Israel membombardir wilayah sporadis . Tel Aviv menghancurkan kelompok Hamas , menyerang Negeri Yahudi 7 Oktober lalu.Meski mengaku menargetkan Hamas , serangan Israel membawa kerusakan warga sipil Palestina . , korban sipil tewas Gaza mencapai 10.000 jiwa.Dunia internasional Tel Aviv menghentikan serangannya Gaza dampaknya warga sipil . , Perdana Menteri Israel Benjamin Netanyahu bergeming , beranggapan penghentian serangan membawa kemenangan Hamas.Sementara , Majelis Ulama Indonesia menerbitkan Fatwa , Fatwa Nomor 83 2023 Hukum Dukungan Palestina.Dalam Fatwa tertuang mendukung perjuangan kemerdekaan Palestina agresi Israel hukumnya wajib . , mendukung Israel mendukung produk dukung Israel hukumnya haram.Ketua MUI Bidang Fatwa , Asrorun Niam Sholeh , mendukung agresi Israel , langsung langsung membeli produk produsen nyata mendukung Israel haram hukumnya . `` Mendukung mendukung agresi Israel , langsung langsung , membeli produk produsen nyata mendukung agresi Israel hukumnya haram , '' Niam keterangan tertulisnya , dikutip Jumat .Apakah Disney terancam diboikot traveler ? -- -- -Artikel tayang CNBC Indonesia .",https://travel.detik.com/travel-news/d-7038132/tahukah-kamu-disney-donasikan-uang-rp-31-miliar-buat-israel,0
"Soal Gaza, Elon Musk: Israel Sebaiknya Berbuat Baik",15,November,2023,Elon Musk menyebut tindakan Israel membantai anak-anak Gaza tindakan salah . menilai memperbanyak anggota Hamas .,https://www.detik.com/jabar/berita/d-7038452/soal-gaza-elon-musk-israel-sebaiknya-berbuat-baik,0
Hikmahanto Khawatir RI Disamakan dengan Nazi gegara Tolak Timnas Israel,27,March,2023,"Guru Hukum Internasional UI , Hikmahanto Juwana , menyayangkan menolak kedatangan timnas Israel berlaga Piala Dunia U-20 . Menurutnya , dibedakan politik olahraga . `` Penolakan timnas Israel masyarakat Indonesia , kepala daerah politisi patut disayangkan , '' Hikmahanto keterangan tertulis , Senin .Penolakan , Rektor Universitas Jenderal Ahmad Yani Bandung , memandang warga Israel negara diwakilinya haram hadir Indonesia . ditentang masyarakat pemerintah Indonesia kebijakan pemerintah zionis Israel mengambil paksa menduduki tanah rakyat Palestina mempertahankannya kekerasan melanggar hak asasi manusia . `` diamanatkan pembukaan konstitusi Indonesia penjajahan dihapus muka bumi , '' Prof Hik , disapa.Bila pemerintah Israel mengakui kemerdekaan Negara Palestina mengembalikan tanah Palestina rakyat Palestina , andai Hikmahanto , Indonesia mengakui negara Israel menjalin hubungan diplomatik . Israel penjajahan . `` persepsi mengharamkan negara Israel warganya dibenarkan , kiamat Indonesia menolak berbau Israel , '' Hikmahanto . `` , Indonesia dipersamakan Hitler Nazi-nya menghapus ras Yahudi ? bertentangan hak asasi manusia berkembang bumi Indonesia , '' sambung Hikmahanto.Menurut Hikmahanto , penolakan timnas Israel bertanding Indonesia Indonesia Palestina Palestina . `` Dubes Palestina Indonesia mewakili rakyat pemerintah Palestina Indonesia keberatan timnas Israel bertanding Indonesia , '' Hikmahanto.Terlebih penolakan berdasar . Hikmahanto menyebut Maret 2022 diselenggarakan Sidang Majelis Uni Inter Parlemen ke-144 Nusa , Bali , salah delegasi hadir Parlemen Israel Knesset . `` membedakan Timnas Israel Parlemen Israel ? Indonesia tuan rumah memiliki kendali diundang penyelenggara event internasional , FIFA IPU ? Indonesia bersedia tuan rumah Indonesia mengambil risiko menolak anggota penyelenggara event internasional , '' pungkas Hikmahanto .",https://news.detik.com/berita/d-6640065/hikmahanto-khawatir-ri-disamakan-dengan-nazi-gegara-tolak-timnas-israel,0
Ngabalin Sindir PA 212 yang Tolak Timnas Israel ke RI: di Mana Logikanya?,21,March,2023,"Massa alumni 212 berdemo menolak tim nasional sepak bola Israel berlaga Piala Dunia U-20 Indonesia . Tenaga Ahli Utama Kantor Staf Presiden Ali Mochtar Ngabalin menilai demonstrasi keliru . `` orang mendemo , menolak kesebelasan Israel Indonesia . keliru , '' Ngabalin dihubungi , Senin .Menurut Ngabalin , Israel kali kunjungan pertandingan kejuaraan internasional diadakan Indonesia . , penolakan demonstrasi . `` kemarin IPU , Inter-Parliamentary Union , utusan ofisial Israel Bali , main tanding kejuaraan nasional Senayan , panjat tebing , tanding sepeda lain-lain . riak-riaknya , '' Ngabalin.Ngabalin urusan olahraga politik disangkutpautkan . `` bebas aktif , urusan-urusan sport kaitkan urusan-urusan politik , '' katanya.Menurutnya , Indonesia sebatas tuan rumah . berlaga lolos kejuaraan , Ngabali tanggung wewenang Indonesia . `` regulasi mengatur 24 tim sepak bola nasional dunia hadir World Cup U-20 Mei , diatur FIFA . logikanya ? '' katanya.Ngabalin Indonesia negara memperjuangkan kemerdekaan Palestina . , Indonesia mengutuk kekejaman Israel Palestina . `` Indonesia satu-satunya negara barisan terdepan Soekarno membela hak-hak kemanusiaan , hak-hak demokrasi , hak-hak politik orang Palestina merdeka berdiri kaki negara , '' Ngabalin . `` , Indonesia mengutuk kebiadaban Israel , '' imbuhnya.Ngabali Indonesia menolak tim Israel bermain , langkah salah . `` , kesebelasan nasional Israel main U-20 mengusir melarang masuk , ya keliru . Salah alamatnya , '' katanya.Selain , Ngabalin menyebut gelaran U-20 kunci pintu masuk Indonesia tuang rumah Piala Dunia 2036 . `` pintu masuk tiket Tuan Rumah pelaksanaan Piala Dunia 2036 , '' Ngabalin.PA 212 tolak timnas Israel . Simak halaman selanjutnya.Simak Video 'Kata Plt Menpora Timnas Israel Indonesia ' : Halaman 1 2 piala dunia u-20 piala dunia u-20 2023 indonesia timnas israel timnas israel indonesiaMassa alumni 212 demonstrasi menolak kedatangan tim Israel bermain Piala Dunia U-20 Indonesia . Alumni 212 menolak Israel menjajah Palestina . `` menolak ? Israel detik menjajah saudara Palestina . menjajah , memperlakukan saudara-saudara Palestina keji , membunuh saudara-saudara Palestina , '' Koordinator Aksi 203 , Buya Husein , wartawan Patung Kuda , Senin . aksi 203 diikuti PA 212 , GNPF Ulama ormas . mengecam anak-anak wanita Palestina korban . `` bertempur rakyat sipil , ibu-ibu anak-anak luput aksi kekejian kebiadaban Zionis Israel , '' imbuhnya.Selain , sambung Husein , penolakan amanat konstitusi UUD 1945 . `` Ketiga , aksi rangka dukung amanah konstitusi , pembukaan UUD 1945 tertulis kemerdekaan hak bangsa , penjajahan dunia dihapuskan sesuai peri kemanusiaan peri keadilan , '' ungkapnya.Mereka berharap Indonesia menolak keikutsertaan timnas Israel mengikuti Piala Dunia U-20 digelar Indonesia .",https://news.detik.com/berita/d-6629811/ngabalin-sindir-pa-212-yang-tolak-timnas-israel-ke-ri-di-mana-logikanya,0
"Tolak Timnas Israel Main di RI, Alumni 212 Bakal Datangi Bandara Soetta",20,March,2023,"Massa Alumni 212 menolak kedatangan Timnas Israel bermain Piala Dunia U-20 Indonesia menjajah Palestina . berencana Bandara Soekarno-Hatta menghalau Timnas Israel . `` berusaha semaksimal . pemerintah menerima , memaksa jelas-jelas melanggar konstitusi , '' Koordinator aksi PA 212 Buya Husein wartawan Patung Kuda , Gambir , Jakarta Pusat , Senin . `` semaksimal bandara , '' imbuh Husein . Bandara , Alumni 212 merencanakan aksi kediaman Erick Thohir . Erick Thohir menolak kedatangan Timnas Israel . `` statement Erick Thohir menjamin , memfasilitasi , keamanan tim nasional teroris Israel Indonesia , '' katanya.Sebelumnya , massa alumni 212 demonstrasi menolak kedatangan timnas Israel bermain Piala Dunia U-20 Indonesia . Alumni 212 menolak Israel menjajah Palestina . `` menolak ? Israel detik menjajah saudara Palestina . menjajah , memperlakukan saudara-saudara Palestina keji , membunuh saudara-saudara Palestina , '' Koordinator Aksi 203 , Buya Husein , wartawan Patung Kuda , Senin .Dia aksi 203 diikuti PA 212 , GNPF Ulama , ormas . mengecam anak-anak wanita Palestina korban . `` bertempur rakyat sipil , ibu-ibu anak-anak luput aksi kekejian kebiadaban Zionis Israel , '' imbuhnya.Simak Video : Massa Aksi 411 Bubar , Lalin Istana Dibuka",https://news.detik.com/berita/d-6629373/tolak-timnas-israel-main-di-ri-alumni-212-bakal-datangi-bandara-soetta,0
Massa PA 212 Bakar Bendera Israel Saat Demo di Kawasan Patung Kuda,20,March,2023,"Massa Persaudaraan Alumni 212 membakar bendera Israel demonstrasi menolak kedatangan Timnas Israel bermain Piala Dunia U-20 Indonesia . Pembakaran bendera kawasan Patung Kuda.Pantauan detikcom , Senin , pembakaran bendera 17.10 WIB . , orator perwakilan masuk Istana bertemu perwakilan Kantor Staf Kepresidenan.Orator mengajak massa membakar bendera Israel . bendera Israel dibakar . `` Alhamdulillah pembakaran bendera lakukan , dibakarnya logo teroris mudah-mudahan logo beserta pimpinan dibinasakan Allah , '' orator.Massa alumni 212 demonstrasi menolak kedatangan timnas Israel bermain Piala Dunia U-20 Indonesia . Alumni 212 beralasan Israel menjajah Palestina . `` Front Persaudaraan Islam dikenal FPI , GNPF ulama , persaudaraan alumni 212 , ormas nasional aksi dinamakan aksi 203 rangka menolak Timnas U-20 Israel , '' Koordinator Aksi 203 PA 212 staf sekretaris FPI , Buya Husein , kawasan Patung Kuda , Senin . `` menolak ? Israel detik menjajah saudara Palestina . menjajah memperlakukan saudara-saudara Palestina keji , membunuh saudara-saudara Palestina . bertempur rakyat sipil , ibu-ibu anak-anak luput alias kekejian kebiadaban zionis Israel , '' imbuhnya .",https://news.detik.com/berita/d-6629162/massa-pa-212-bakar-bendera-israel-saat-demo-di-kawasan-patung-kuda,0
Alasan Alumni 212 Tolak Timnas Israel Main di RI: Mereka Jajah Palestina,20,March,2023,"Massa alumni 212 demonstrasi menolak kedatangan timnas Israel bermain Piala Dunia U-20 Indonesia . Alumni 212 menolak Israel menjajah Palestina . `` menolak ? Israel detik menjajah saudara Palestina . menjajah , memperlakukan saudara-saudara Palestina keji , membunuh saudara-saudara Palestina , '' Koordinator Aksi 203 , Buya Husein , wartawan Patung Kuda , Senin .Dia aksi 203 diikuti PA 212 , GNPF Ulama ormas . mengecam anak-anak wanita Palestina korban . `` bertempur rakyat sipil , ibu-ibu anak-anak luput aksi kekejian kebiadaban Zionis Israel , '' imbuhnya.Selain , sambung Husein , penolakan amanat konstitusi UUD 1945 . `` Ketiga , aksi rangka dukung amanah konstitusi , pembukaan UUD 1945 tertulis kemerdekaan hak bangsa , penjajahan dunia dihapuskan sesuai peri kemanusiaan peri keadilan , '' ungkapnya.Mereka berharap Indonesia menolak keikutsertaan timnas Israel mengikuti Piala Dunia U-20 digelar Indonesia.Alumni 212 mengancam aksi lanjutan timnas Israel dibolehkan bertanding Indonesia . `` tuntutan dipenuhi , konsisten komitmen aksi tuntutan dipenuhi . Tuntutan sesuai konstitusi , '' jelasnya.Lihat Video : Erick Thohir Beberkan Target Utama Ketua PSSI",https://news.detik.com/berita/d-6629110/alasan-alumni-212-tolak-timnas-israel-main-di-ri-mereka-jajah-palestina,0
Massa Alumni 212 Demo Tolak Timnas Israel Main di Indonesia,20,March,2023,"Massa alumni 212 kawasan Patung Kuda , Gambir , Jakarta Pusat . demonstrasi menolak kedatangan timnas Israel bermain Piala Dunia U-20 Indonesia.Pantauan detikcom , Senin , 13.50 WIB , massa kawasan Patung Kuda . mobil komando dibawa massa aksi . `` menolak kedatangan timnas Israel U-20 Zionis menjajah Palestina , '' salah orator mobil komando . polisi berjaga lokasi . Kawat berduri terpasang.Polisi menerapkan pengalihan alur lintas . pengendara melintas Jalan Medan Merdeka Barat diarahkan Jalan Suryopranoto . `` Diluruskan dialihkan , Merdeka Barat dialihkan Jalan Suryopranoto , '' Kasat Lantas Wilayah Jakarta Pusat Kompol Purwanta dihubungi detikcom.Menurut Purwanta , pengalihan lintas lantaran elemen masyarakat demo . `` , persiapkan , '' jelasnya.Simak Video : Erick Thohir Beberkan Target Utama Ketua PSSI",https://news.detik.com/berita/d-6628760/massa-alumni-212-demo-tolak-timnas-israel-main-di-indonesia,0
MUI soal Israel Berlaga di Piala Dunia U-20 Indonesia: Sangat Sensitif,14,March,2023,"Israel salah peserta Piala Dunia U-20 Indonesia 20 Mei-18 Juni 2023 . Majelis Ulama Indonesia sikap hadirnya Timnas Israel Indonesia.Dilansir detikSepakbola mengutip CNN Indonesia , Israel salah wakil Eropa lolos ajang Piala Dunia U-20 Indonesia . Total 24 negara peserta.Keberadaan Israel perbincangan Indonesia hubungan diplomatik . Indonesia membuka ruang berhubungan Israel terkait Palestina . Ketua Bidang Hubungan Negeri , Sudarnoto Abdul Hakim , MUI pernyataan resmi tertulis media . '' sensitif masyarakat luas Indonesia , penjajahan zionis Israel bangsa Palestina , '' Sudarnoto keterangan tertulis dikutip Selasa . `` Presiden Jokowi Menteri Negeri RI , MUI mendukung sikap , '' lanjutnya.MUI Indonesia , Pemerintah , PSSI membuka celah . `` celah alasan apapun mengkhianati amanat Pembukaan UUD 1945 merusak komitmen presiden membuka ruang Israel masuk Indonesia jalur apapun , jalur Piala Dunia sepakbola U-20 , '' Sudarnoto.Kedatangan Israel , MUI dipertimbangkan . menilai pertentangan masyarakat . `` terlambat , pemerintah mempertimbangkan ulang keputusan menerima jaminan keamanan timnas Israel . Jagalah republik kekuatan berusaha mempertentangkan masyarakat even piala dunia sepak bola U-20 , '' Sudarnoto . `` terlambat kusut sikap pemerintah akomodatif , '' imbuhnya.Sebelumnya , Kapolri Jenderal Listyo Sigit Prabowo menjamin keamanan tim bertanding Piala Dunia U-20 Solo , Timnas Israel penolakan masyarakat . Kapolri polisi posisi mengamankan kebijakan diambil pemerintah . `` Polri posisi mengamankan kebijakan diambil berjalan , '' Jenderal Listyo Sigit membuka Rakernis Korps Brimob Akpol , Semarang , Senin .Selengkapnya halaman . Halaman 1 2 israel timnas israel mui piala dunia u-20 piala dunia u-20 2023 piala dunia u-20 indonesia berita jatengPengamanan Piala Dunia U-20 pembahasan rapat nasional Korps Brimob . Listyo mengamankan kegiatan olahraga internasional . `` bahas terkait penyelenggaraan olahraga event amankan . , mengamankan pemain , mengamankan penonton , mengamankan kegiatan penyelenggaraan berjalan , '' . pembukaan Rakernis Korps Brimob Kapolri perhatian kegiatan internasional . pengamanan kegiatan internasional berkaca pengamanan KTT G20 . `` menghadapi sepakbola pengamanan U-20 Piala Dunia pengamanannya Asian Summit laksanakan pengamanan berkaca pengalaman pengamanan KTT G20 , '' ujarnya.Sebelumnya , kalangan menolak kehadiran Timnas Israel gelaran Piala Dunia U-20 Indonesia . Menko Polhukam Mahfud Md menyebut pemerintah membahas . `` , persiapannya rapi , '' Mahfud , dilansir detikJateng , Kamis .Terkait penolakan timnas Israel U-20 , Mahfud menilai pemerintah membahas . `` dibahas disiapkan jalur , politik , diplomatik , keamanan , dibicarakan . Ditunggu aja dirundingkan , '' .",https://www.detik.com/jateng/berita/d-6617904/mui-soal-israel-berlaga-di-piala-dunia-u-20-indonesia-sangat-sensitif,0
"Israel Akan Berlaga di Piala Dunia U-20 di Indonesia, Ini Sikap MUI",14,March,2023,"Israel lolos Piala Dunia U-20 Indonesia . Majelis Ulama Indonesia sikap itu.Sebanyak 24 negara lolos Piala Dunia U-20 2023 . Israel salah wakil Eropa lolos ajang 20 Mei 18 Juni 2023.Keberadaan Israel perbincangan Indonesia hubungan diplomatik . Indonesia membuka ruang berhubungan Israel terkait Palestina . Ketua bidang Hubungan Negeri , Sudarnoto Abdul Hakim , MUI pernyataan media . '' sensitif masyarakat luas Indonesia , penjajahan zionis Israel bangsa Palestina , '' Sudarnoto keterangan dikutip CNN Indonesia , Selasa . `` Presiden Jokowi Menteri Negeri RI , MUI mendukung sikap , '' menambahkan.MUI Indonesia , Pemerintah PSSI , membuka celah sedikitpun . `` celah sedikitpun alasan apapun mengkhianati amanat Pembukaan UUD 1945 merusak komitmen presiden membuka ruang Israel masuk Indonesia jalur apapun , jalur Piala Dunia sepakbola U-20 , '' Sudarnoto.Kedatangan Israel , MUI dipertimbangkan . menilai pertentangan masyarakat . `` terlambat , pemerintah mempertimbangkan ulang keputusan menerima jaminan keamanan timnas Israel . Jagalah republik kekuatan berusaha mempertentangkan masyarakat even piala dunia sepak bola U-20 , '' Sudarnoto . `` terlambat kusut sikap pemerintah akomodatif , '' .",https://sport.detik.com/sepakbola/liga-indonesia/d-6617619/israel-akan-berlaga-di-piala-dunia-u-20-di-indonesia-ini-sikap-mui,0
Ada Israel di Daftar 24 Negara Peserta Piala Dunia U-20,13,March,2023,"nama Israel 24 negara peserta Piala Dunia U-20 2023 digelar Indonesia . Nama Israel sensitif rakyat Indonesia . , Indonesia hubungan diplomatik Negara Zionis tersebut.Dikutip detikSport , Piala Dunia U-20 diselenggarakan 20 Mei 11 Juni 2023 . kali Indonesia tuan rumah event resmi FIFA.Ada enam kota venue perhelatan , Jakarta , Bandung , Surabaya , Palembang , Surakarta , Gianyar . Total 24 negara ambil Indonesia . Kontestan enam konfederasi , AFC , CAF , CONCACAF , CONMEBOL , UEFA , OFC.Tiket Indonesia wakil CAF Gambia , Nigeria , Senegal , Tunisia . Zona CONCACAF memiliki wakil , Amerika Serikat , Republik Dominika , Guatemala , Honduras.CONMEBOL diisi Brasil , Ecuador , Kolombia , Uruguay . OFC jatah wakil diraih Fiji Selandia Baru.Eropa wakil ajang , Inggris , Prancis , Italia , Solvakia , Israel . Ukraina juara bertahan ambil ajang gagal kualifikasi.Asia benua melengkapi slotnya , Uzbekistan , Jepang , Korea Selatan , Irak . negara meraih tiket menembus semifinal Piala Asia U-20 2023 berlangsung.Daftar peserta Piala Dunia U-20 2023 : Afrika : Gambia , Nigeria , Senegal , Tunisia.Concacaf : Dominika , Guatemala , Honduras , Amerika Serikat.Amerika Selatan : Brasil , Kolombia , Ekuador , Uruguay.Oseania : Fiji , Selandia Baru.Eropa : Italia , Inggris , Prancis , Israel , Slovakia.Asia : Uzbekistan , Jepang , Korea Selatan , Irak .",https://www.detik.com/bali/sepakbola/d-6615427/ada-israel-di-daftar-24-negara-peserta-piala-dunia-u-20,0
HNW Minta Kemenpora-PSSI Tolak Israel Berlaga di Piala Dunia U-20 2023,8,March,2023,"Wakil Ketua MPR RI Hidayat Nur Wahid mengkritik sikap Kementerian Pemuda Olahraga PSSI merespons positif penolakan partisipasi tim nasional sepakbola Israel Piala Dunia U-20 Indonesia . Karno melarang Indonesia bertanding kontra Israel lampau.Penolakan ormas Islam MUI , Muhammadiyah , DDII , anggota DPR BKSAP DPR RI . HNW Israel negara penjajah kejahatan warga sipil menghancurkan paksa pemukiman warga Palestina tepi barat . Desember 2022 , ulas Hidayat , pasukan penjajahan Israel menembak mati Ahmed Daraghbah , bintang muda sepakbola Palestina . `` mestinya Ketua PSSI Kemenpora meneladani Presiden Soekarno menolak kesebelasan Israel posisi Israel penjajah . Karno menolak malu , penuh percaya , sikapnya berbasiskan landasan konstitusional . Karno melarang Timnas Indonesia bertanding melawan Israel Kualifikasi Piala Dunia 1958 , mengundang timnas Israel Asian Games 1962 Jakarta . konsistensi ketegasannya , nama Karno harum , berimbas keharuman nama Indonesia , '' papar Hidayat keterangannya , Rabu . Sikap berani Karno , Hidayat , dipahami , UUD NRI 1945 mengamanatkan penjajahan dunia dihapuskan sesuai perikemanusiaan perikeadilan . `` , penjajahan Israel Palestina . dibandingkan Karno mengundang menolak kedatangan tim Israel 1962 , sikap Israel negara penjajah melunak , parah . Masjid Al-Aqsa disentuh penjajah ekstrimis zionis , diserang dilanggar kesuciannya rezim zionis pengawalan pasukan Israel , '' urai Hidayat.Hidayat menggarisbawahi penolakan rencana kedatangan 50 pemain sepakbola Israel beserta tim pendukungnya urusan politik , urusan konsistensi melaksanakan Konstitusi diwujudkan sikap resmi pemerintah zaman Karno . `` Penolakan-penolakan kemanusiaan dicabik-cabik Pemerintah Israel warga pendukungnya . semestinya , kemanusiaan ditempatkan , kepentingan mengatasnamakan olahraga , '' cecar Hidayat.Di sisi , Hidayat mengapresiasi sikap Menteri Negeri Retno Marsudi sikap resmi Indonesia debat terbuka kantor Perserikatan Bangsa-Bangsa 2023 . Menlu sikap resmi Indonesia dukungan kuat Palestina mengajak negara-negara bersikap menghentikan tragedi kemanusiaan menimpa bangsa Palestina.Menurut Hidayat , pidato arah kebijakan negeri Indonesia mestinya ditaati dirujuk pejabat-pejabat , Ketua PSSI Menteri Pemuda Olahraga membatalkan kehadiran Israel Piala Dunia U-20 Indonesia . `` Kemenpora PSSI meniru Pemerintah Qatar penyelenggaraan Piala Dunia 2022 , menjaga nilai-nilai diyakini bangsanya , pelarangan kampanye LGBT pelarangan minuman beralkohol stadion , '' Hidayat . `` sikap diterima Presiden FIFA , dilaksanakan , pemerintah Qatar mempermalukan digambarkan pihak-pihak mendukung kehadiran kesebelasan penjajah Israel . Nama Qatar harum . contoh negara 'kecil ' memenangi 'biding ' tuan rumah penyelenggaraan Piala Dunia dinilai sukses abad 21 . Qatar berani bersikap mempertahankan diyakini konstitusinya . Kemenpora PSSI bersikap , '' beber Hidayat.Hidayat memandang Kemenpora PSSI bernegosiasi FIFA . , FIFA melarang timnas Rusia tampil Piala Dunia 2022 , invasi negaranya Ukraina . Hidayat penolakan Rusia FIFA , ajang tenis , atlet Rusia dilarang menampilkan bendera negaranya . `` Korban-korban jatuh akibat penjajahan Israel 1948 dibanding korban akibat invasi Rusia setahun . Momentum Piala Dunia U-20 pemerintah PSSI nama sportivitas , kemanusiaan keadilan konsistensi konstitusi dicontohkan Presiden Soekarno , menekan Israel menghentikan penjajahannya Palestina mengakui Palestina merdeka ibukota Yerusalem , '' Hidayat . '' mengoreksi FIFA berlaku adil berlaku standar ganda , melarang kesebelasan Rusia membolehkan kesebelasan Israel negeri penjajah peduli sportivitas olahraga , terbukti ditembak matinya pesepakbola Palestina , bintang sepakbola Palestina Ahmed Daraghbah , ditembak mati penjajah Israel Desember 2022 , '' Hidayat.Simak Video 'Detik-detik Serangan Udara Israel Hantam Tepi Barat , 6 Orang Tewas ' :",https://news.detik.com/berita/d-6607780/hnw-minta-kemenpora-pssi-tolak-israel-berlaga-di-piala-dunia-u-20-2023,0
